time_normal_1,temp_normal_1,time_normal_2,temp_normal_2,time_normal_3,temp_normal_3,time_clean_1,temp_clean_1,time_clean_2,temp_clean_2,time_clean_3,temp_clean_3,time_vas_1,temp_vas_1,time_vas_2,temp_vas_2,time_vas_3,temp_vas_3,time_nplc2,temp_nplc2,time_nplc3,temp_nplc3,time_nplc4,temp_nplc4,time_nplc5,temp_nplc5,time_nplc7,temp_nplc7,time_nplc10,temp_nplc10
1.655997,20.923281,1.656003,16.261471,1.656003,15.917027,1.656,10.611873,1.656,8.866633,1.655997,12.13389,1.655993,17.854406,1.655992,19.132824,1.655991,18.955006,4.784003,16.817644,4.783996,18.411118,6.256013,9.240848,7.82,9.022312,10.856004,-2.557374,15.456007,-21.880724
1.673995,20.905065,1.673999,16.246479,1.673997,15.907138,1.673999,10.613771,1.674005,8.861094,1.674002,12.107589,1.673991,17.857801,1.674,19.144676,1.673998,18.944164,4.836002,16.817816,4.835999,18.404108,6.324011,9.010996,7.905002,8.727274,10.974007,-2.952405,15.624002,-22.405725
1.691996,20.91316,1.692007,16.254828,1.69201,15.895033,1.692003,10.628085,1.692002,8.848626,1.692007,12.10054,1.691996,17.852709,1.692001,19.121309,1.692006,18.947722,4.888002,16.822012,4.888001,18.403261,6.392011,8.768427,7.990005,8.430656,11.092005,-3.35033,15.79201,-22.920273
1.70999,20.927836,1.710005,16.235405,1.710008,15.922653,1.709998,10.599973,1.71,8.866808,1.710003,12.126155,1.709996,17.861198,1.709995,19.153481,1.709998,18.936035,4.939996,16.808796,4.939997,18.387884,6.460014,8.509008,8.075003,8.127359,11.210006,-3.752106,15.960007,-23.441738
1.727989,20.928679,1.728,16.254145,1.727997,15.929644,1.727995,10.624466,1.728004,8.87027,1.728004,12.112058,1.727992,17.860859,1.727993,19.134518,1.727991,18.948568,4.991999,16.819233,4.992,18.341471,6.528013,8.268948,8.160001,7.818618,11.328001,-4.13966,16.12801,-23.95577
1.745994,20.915859,1.746005,16.246818,1.745996,15.92146,1.745996,10.618944,1.745999,8.867672,1.746001,12.140423,1.745991,17.847786,1.74599,19.162285,1.745991,18.935017,5.043998,16.816454,5.043999,18.318403,6.596005,8.026327,8.245001,7.514562,11.446004,-4.538647,16.296011,-24.493813
1.763994,20.908775,1.764003,16.270161,1.764003,15.918221,1.764004,10.623947,1.764004,8.86473,1.764001,12.118935,1.763999,17.871046,1.763996,19.149078,1.764003,18.968556,5.095996,16.821897,5.096002,18.264858,6.664008,7.796943,8.330002,7.216241,11.564004,-4.915057,16.46401,-25.004429
1.781993,20.909449,1.781999,16.27033,1.782006,15.927257,1.782005,10.642747,1.781997,8.852089,1.782003,12.116528,1.781992,17.870876,1.781995,19.134855,1.782001,18.957207,5.147995,16.822012,5.147997,18.209101,6.732007,7.547431,8.414998,6.909484,11.682002,-5.315524,16.632006,-25.524815
1.799992,20.922775,1.800047,16.264368,1.799998,15.911572,1.800069,10.620669,1.799998,8.862653,1.800001,12.11859,1.799994,17.86035,1.799995,19.13909,1.80006,18.967032,5.199996,16.825529,5.199999,18.155827,6.800007,7.297907,8.499998,6.616404,11.800005,-5.708313,16.800005,-26.045115
1.818002,20.918896,1.818007,16.249716,1.818005,15.914981,1.818007,10.6186,1.818001,8.852781,1.818006,12.117388,1.817999,17.867311,1.817995,19.149246,1.817993,18.960426,5.252001,16.830181,5.252,18.108767,6.868011,7.06863,8.584996,6.310452,11.918001,-6.096696,16.968002,-26.564894
1.835992,20.948412,1.836001,16.259087,1.835999,15.939703,1.836003,10.617049,1.836,8.869752,1.836003,12.140595,1.836,17.836918,1.836,19.144506,1.835994,18.950092,5.303999,16.817985,5.303999,18.069679,6.936012,6.826538,8.669997,6.003946,12.035998,-6.481141,17.136009,-27.094246
1.853992,20.918728,1.854004,16.27033,1.853998,15.913958,1.853994,10.632227,1.853997,8.884121,1.854,12.114466,1.854,17.857122,1.853998,19.146538,1.853999,18.958393,5.355999,16.827457,5.356,18.040037,7.004012,6.575309,8.755,5.696987,12.154005,-6.873975,17.304001,-27.616409
1.871992,20.921089,1.871997,16.259767,1.872002,15.924189,1.871994,10.629465,1.871994,8.855725,1.871996,12.105181,1.872001,17.869518,1.871998,19.136379,1.871992,18.958393,5.408,16.832052,5.408003,18.019783,7.072011,6.319197,8.840001,5.402661,12.272006,-7.261376,17.472006,-28.134272
1.889997,20.933401,1.890005,16.266582,1.890007,15.923507,1.889998,10.611873,1.890003,8.867672,1.89,12.130281,1.889996,17.878345,1.890002,19.151619,1.890001,18.951618,5.460002,16.825529,5.459998,17.994833,7.140014,6.07104,8.925001,5.112576,12.390004,-7.651384,17.640002,-28.661179
1.907992,20.90692,1.908001,16.245457,1.907999,15.929473,1.907997,10.628604,1.908001,8.867846,1.908,12.103462,1.907995,17.868839,1.907998,19.139934,1.907996,18.954327,5.511997,16.83069,5.512001,17.919182,7.208015,5.853032,9.010004,4.815244,12.508004,-8.041252,17.808011,-29.201492
1.925994,20.91198,1.926002,16.266582,1.926002,15.909013,1.926004,10.62619,1.926003,8.863171,1.925998,12.10673,1.925999,17.848465,1.925996,19.130285,1.926,18.940777,5.564004,16.822411,5.563995,17.793881,7.276006,5.593237,9.094999,4.513098,12.626006,-8.428552,17.976012,-29.718649
1.943993,20.936605,1.944004,16.247841,1.944004,15.925041,1.944001,10.60756,1.944001,8.85867,1.944002,12.109823,1.944002,17.878176,1.943996,19.142643,1.943995,18.952635,5.615998,16.844303,5.615995,17.653088,7.34401,5.352925,9.180002,4.226983,12.744,-8.805175,18.144006,-30.244072
1.961995,20.917378,1.962006,16.25176,1.962001,15.936633,1.962003,10.642747,1.962003,8.873385,1.962,12.11309,1.961996,17.85152,1.961996,19.127913,1.961993,18.938744,5.668002,16.821445,5.667995,17.462807,7.412007,5.116322,9.265003,3.929167,12.862006,-9.183267,18.312012,-30.769308
1.979993,20.924967,1.980003,16.25176,1.980003,15.944305,1.979999,10.622048,1.980004,8.877715,1.979994,12.109823,1.979996,17.869009,1.979996,19.130793,1.979996,18.959747,5.72,16.827288,5.719994,17.280438,7.480012,4.879727,9.35,3.632448,12.980004,-9.569348,18.48,-31.291677
1.997994,20.927836,1.998,16.246818,1.997996,15.950784,1.997998,10.631363,1.997994,8.888104,1.998,12.112917,1.997998,17.864763,1.997994,19.142475,1.997997,18.974146,5.772001,16.825018,5.772,17.096182,7.548016,4.636409,9.435003,3.340019,13.098106,-9.93986,18.648003,-31.824001
2.015999,20.897135,2.016008,16.245798,2.015998,15.924529,2.015999,10.640678,2.016009,8.871137,2.016005,12.121343,2.015997,17.8685,2.016,19.151279,2.016002,18.965168,5.824006,16.824167,5.824,16.897562,7.616013,4.391865,9.520004,3.04438,13.216996,-10.321098,18.816008,-32.347004
2.033994,20.929691,2.034003,16.245626,2.034002,15.924189,2.033999,10.636191,2.034005,8.899185,2.034003,12.114809,2.033998,17.854576,2.033997,19.142475,2.033995,18.968556,5.876,16.8295,5.876,16.713041,7.684012,4.149242,9.605001,2.752864,13.335006,-10.716923,18.984005,-32.868587
2.051997,20.942509,2.051999,16.253633,2.052006,15.930155,2.051998,10.649818,2.051997,8.872001,2.052003,12.11395,2.052002,17.871555,2.051994,19.146538,2.051993,18.946367,5.927998,16.836931,5.928,16.518627,7.752008,3.906271,9.690005,2.462526,13.453002,-11.097505,19.152005,-33.382858
2.069998,20.918388,2.070003,16.281744,2.070004,15.932713,2.07,10.622567,2.070006,8.865594,2.070006,12.11859,2.069999,17.864254,2.070001,19.126558,2.069998,18.962627,5.98,16.834208,5.98,16.323734,7.820006,3.672098,9.774998,2.168448,13.571007,-11.471768,19.320003,-33.901379
2.087997,20.929354,2.088002,16.258234,2.087999,15.943794,2.088001,10.635157,2.087998,8.86906,2.087995,12.097444,2.087994,17.853048,2.087999,19.13858,2.087997,18.970249,6.031995,16.834377,6.032002,16.125975,7.888012,3.437805,9.860005,1.883604,13.688998,-11.862853,19.488002,-34.436577
2.105993,20.951954,2.106004,16.253975,2.106003,15.924018,2.105996,10.635675,2.106005,8.882736,2.106002,12.12117,2.105996,17.865103,2.105995,19.157713,2.105994,18.967709,6.083998,16.843737,6.083998,15.924665,7.956004,3.197161,9.945006,1.59129,13.807002,-12.228923,19.656002,-34.966392
2.123996,20.92598,2.124001,16.255169,2.124001,15.944475,2.123995,10.643436,2.123998,8.881869,2.123997,12.124092,2.123994,17.882082,2.123994,19.142475,2.123996,18.960257,6.136002,16.842941,6.136001,15.734524,8.02401,2.958889,10.029999,1.309492,13.925004,-12.613156,19.824006,-35.500694
2.141999,20.917378,2.142006,16.244434,2.142004,15.907138,2.142006,10.662063,2.142001,8.887584,2.142007,12.103291,2.141998,17.860859,2.141999,19.142643,2.141994,18.964659,6.187996,16.832903,6.187994,15.536399,8.092011,2.714257,10.114997,1.024517,14.043002,-12.996757,19.992003,-36.030445
2.160005,20.92733,2.160012,16.261812,2.159997,15.927598,2.160001,10.653441,2.160002,8.882044,2.159998,12.119278,2.159996,17.871555,2.159996,19.153311,2.160005,18.955006,6.239997,16.828932,6.239998,15.326921,8.160012,2.472082,10.199998,0.725218,14.161004,-13.367454,20.160007,-36.538021
2.177989,20.946051,2.178003,16.275612,2.177996,15.938681,2.178002,10.636882,2.178003,8.883429,2.177995,12.127873,2.177999,17.855595,2.177998,19.149923,2.177998,18.957716,6.292003,16.838461,6.292001,15.143252,8.228011,2.227624,10.285002,0.444207,14.27901,-13.759237,20.328007,-37.056782
2.196,20.917545,2.196003,16.25551,2.196001,15.914128,2.195996,10.63878,2.196005,8.884643,2.196004,12.11395,2.195996,17.839806,2.196003,19.136889,2.196,18.973469,6.343998,16.842941,6.344003,14.958085,8.296011,1.996347,10.370007,0.153627,14.397004,-14.123672,20.49601,-37.563561
2.213992,20.923956,2.213999,16.253805,2.214003,15.917369,2.214001,10.628604,2.214004,8.867326,2.214004,12.135439,2.214001,17.869518,2.214002,19.144169,2.214001,18.955852,6.396,16.837214,6.396001,14.753131,8.364007,1.76007,10.455003,-0.150289,14.515,-14.49097,20.664002,-38.066624
2.231988,20.939135,2.232003,16.261301,2.232006,15.92163,2.231997,10.643608,2.231999,8.873732,2.231995,12.122545,2.231995,17.859669,2.231994,19.156866,2.231995,18.940268,6.448002,16.848671,6.447999,14.573221,8.432013,1.518562,10.540002,-0.437188,14.633005,-14.872086,20.832001,-38.589348
2.249995,20.925644,2.250006,16.240175,2.250013,15.921119,2.250005,10.660167,2.250012,8.884296,2.250001,12.109995,2.250005,17.847956,2.250001,19.139257,2.250006,18.986342,6.500001,16.825756,6.499995,14.368438,8.500008,1.283439,10.625002,-0.724505,14.751002,-15.248648,20.999999,-39.100876
2.267993,20.922605,2.268,16.260109,2.267999,15.916516,2.268001,10.617049,2.268002,8.887066,2.268,12.12478,2.267997,17.861029,2.267993,19.149586,2.268,18.952803,6.551996,16.836704,6.551995,14.163335,8.568009,1.052286,10.710007,-1.016383,14.869001,-15.645981,21.168002,-39.609661
2.28599,20.932558,2.286003,16.262495,2.286,15.919415,2.285996,10.649818,2.286001,8.868885,2.286002,12.110682,2.285995,17.864254,2.285999,19.142982,2.285996,18.976685,6.604003,16.850258,6.603997,13.970982,8.636013,0.803517,10.794996,-1.301859,14.986998,-16.013941,21.33601,-40.128437
2.303994,20.940485,2.304007,16.259767,2.304001,15.930667,2.303998,10.634641,2.303997,8.880313,2.304004,12.112745,2.304,17.874611,2.303994,19.12385,2.303997,18.968556,6.655997,16.837271,6.655999,13.791052,8.704007,0.567707,10.879998,-1.594,15.105007,-16.398474,21.504001,-40.64629
2.321993,20.92733,2.322,16.286856,2.322009,15.931179,2.322004,10.638953,2.322008,8.9094,2.322003,12.132516,2.322,17.863745,2.322004,19.149416,2.321998,18.970757,6.708003,16.83744,6.707999,13.594145,8.772012,0.334549,10.965002,-1.888637,15.223,-16.766592,21.672006,-41.16819
2.339991,20.92733,2.339999,16.259087,2.339998,15.92146,2.34,10.631019,2.339997,8.887584,2.340003,12.112917,2.34,17.869179,2.339993,19.137903,2.339995,18.947382,6.759996,16.827627,6.760001,13.39921,8.840015,0.089351,11.050005,-2.175752,15.341003,-17.141455,21.840011,-41.682552
2.35799,20.93104,2.358002,16.262495,2.357998,15.940725,2.357998,10.640333,2.358003,8.885335,2.357996,12.111714,2.357998,17.851181,2.357994,19.154158,2.357995,18.986509,6.811999,16.845154,6.811999,13.222314,8.908015,-0.136825,11.135005,-2.456056,15.459,-17.518278,22.008002,-42.159084
2.375996,20.918728,2.376007,16.259087,2.37601,15.941919,2.376005,10.651888,2.375999,8.877715,2.375999,12.087818,2.375996,17.873081,2.375997,19.138413,2.375997,18.967709,6.864003,16.822012,6.864,13.018471,8.976009,-0.38349,11.220005,-2.745035,15.577,-17.889229,22.176003,-42.66106
2.39399,20.92598,2.393996,16.258745,2.393998,15.940385,2.393996,10.632572,2.394003,8.873907,2.394004,12.125467,2.394001,17.872232,2.393994,19.140444,2.393994,18.968895,6.916001,16.791325,6.916,12.823233,9.044015,-0.625603,11.305001,-3.036921,15.695004,-18.254944,22.344008,-43.15612
2.411994,20.928679,2.412003,16.276463,2.412007,15.948568,2.411999,10.63809,2.411998,8.901263,2.412005,12.114294,2.412001,17.877836,2.411992,19.132824,2.412001,18.973299,6.967997,16.747305,6.968,12.623219,9.112006,-0.859359,11.389996,-3.307106,15.813007,-18.595995,22.512007,-43.638527
2.429989,20.922438,2.430003,16.253633,2.43,15.943794,2.429997,10.635847,2.429996,8.887066,2.429998,12.110167,2.429992,17.8685,2.429992,19.139427,2.429992,18.962458,7.019998,16.713434,7.019997,12.433253,9.180007,-1.096527,11.475004,-3.590063,15.931005,-18.967949,22.680006,-44.122692
2.447994,20.921257,2.448002,16.263176,2.448004,15.933394,2.448001,10.663097,2.448,8.894336,2.448004,12.104321,2.447999,17.874781,2.448002,19.155682,2.447998,18.949415,7.071997,16.678371,7.071997,12.257817,9.248013,-1.326931,11.560002,-3.872036,16.049003,-19.337635,22.848004,-44.620483
2.465988,20.92733,2.466001,16.282427,2.465995,15.923847,2.466001,10.634296,2.466003,8.883603,2.466,12.111714,2.465995,17.859669,2.465994,19.151957,2.465995,18.955174,7.124003,16.644554,7.123995,12.060306,9.316012,-1.557298,11.644999,-4.148342,16.167005,-19.702278,23.016011,-45.124741
2.483991,20.919065,2.483994,16.266413,2.483999,15.916858,2.484,10.668098,2.484,8.870098,2.484003,12.125983,2.483994,17.849314,2.483989,19.155849,2.483997,18.971096,7.176,16.620892,7.175993,11.861276,9.38401,-1.79967,11.730005,-4.452587,16.285003,-20.067194,23.184001,-45.616318
2.502991,20.926149,2.502001,16.267605,2.502,15.920437,2.502002,10.65844,2.502007,8.899532,2.501999,12.118075,2.502001,17.869518,2.501998,19.13858,2.501996,18.991421,7.227997,16.599215,7.228002,11.684531,9.452006,-2.024441,11.815001,-4.727051,16.403008,-20.43865,23.352004,-46.125198
2.520988,20.917378,2.519998,16.266413,2.520002,15.923335,2.519998,10.648784,2.519999,8.901089,2.520001,12.121514,2.52,17.859669,2.519993,19.136209,2.519995,18.97533,7.280001,16.570557,7.279998,11.487289,9.520016,-2.252506,11.899999,-5.008112,16.521007,-20.801971,23.520008,-46.631176
2.538987,20.950605,2.537999,16.270502,2.537996,15.932031,2.537997,10.638264,2.537998,8.895028,2.537997,12.1167,2.537992,17.893795,2.537994,19.139427,2.537997,18.970926,7.331997,16.530657,7.331994,11.305919,9.588012,-2.496441,11.984998,-5.294895,16.639004,-21.168783,23.688001,-47.124401
2.556993,20.935762,2.556,16.25551,2.556002,15.924359,2.556001,10.651024,2.555994,8.885681,2.555999,12.124092,2.555995,17.866121,2.55599,19.14366,2.555997,18.972622,7.383996,16.472988,7.383999,11.131023,9.656011,-2.719581,12.070001,-5.587876,16.757004,-21.537743,23.856012,-47.593514
2.574993,20.930534,2.574,16.256531,2.574002,15.951636,2.574002,10.652059,2.574008,8.892087,2.574007,12.127873,2.574003,17.855934,2.574001,19.140444,2.573995,18.96483,7.435996,16.385565,7.435996,10.934922,9.724007,-2.962333,12.155005,-5.863985,16.875004,-21.909294,24.024002,-48.063866
2.592995,20.930702,2.592,16.254656,2.592,15.933736,2.591994,10.648784,2.592002,8.892433,2.591997,12.134406,2.591995,17.876308,2.591996,19.141966,2.591992,18.949076,7.487999,16.263823,7.487997,10.74293,9.792008,-3.194077,12.240006,-6.144973,16.993003,-22.280302,24.192004,-48.553951
2.610999,20.921257,2.609999,16.264538,2.610003,15.936122,2.609998,10.660683,2.609999,8.888622,2.609997,12.130796,2.609998,17.877327,2.609993,19.137058,2.609992,18.972452,7.539998,16.105068,7.539995,10.567818,9.860006,-3.421596,12.324995,-6.427111,17.111006,-22.661131,24.360007,-49.040855
2.628993,20.930027,2.628001,16.273739,2.628,15.92163,2.627997,10.653786,2.628008,8.906631,2.628007,12.135611,2.627997,17.86833,2.628002,19.155512,2.628,18.967032,7.592,15.933701,7.591997,10.382976,9.928014,-3.664405,12.410006,-6.707298,17.229003,-23.030998,24.528011,-49.524651
2.646989,20.940823,2.646002,16.251419,2.645999,15.936804,2.645994,10.65551,2.646,8.9094,2.646,12.112574,2.646001,17.888533,2.646001,19.134855,2.645996,18.982105,7.644,15.726222,7.643999,10.188275,9.996007,-3.899621,12.495002,-6.975859,17.347004,-23.396669,24.696004,-49.998741
2.664991,20.969664,2.663998,16.263857,2.664,15.936804,2.664001,10.652923,2.664003,8.908708,2.664,12.115497,2.663997,17.856274,2.663994,19.151279,2.663995,18.96991,7.695996,15.546239,7.695996,10.006792,10.06401,-4.130615,12.580004,-7.263852,17.465003,-23.771435,24.864008,-50.481381
2.683289,20.930027,2.681998,16.257042,2.682,15.93152,2.681992,10.644471,2.681995,8.914075,2.681999,12.114294,2.681994,17.884968,2.681994,19.141798,2.681992,18.965508,7.748,15.345415,7.747999,9.82057,10.132014,-4.347527,12.665002,-7.544651,17.583004,-24.140789,25.032009,-50.959167
2.701993,20.937954,2.700098,16.269138,2.700001,15.925211,2.700005,10.649473,2.700008,8.898493,2.700001,12.115153,2.699997,17.86816,2.70001,19.150093,2.699999,18.946535,7.8003,15.147465,7.799994,9.641069,10.200008,-4.577797,12.749999,-7.809452,17.701,-24.513596,25.2,-51.415188
2.719997,20.929016,2.719003,16.281405,2.718015,15.945499,2.717999,10.64861,2.717997,8.908361,2.718002,12.127358,2.71801,17.85865,2.717998,19.143829,2.717996,18.973637,7.851995,14.970046,7.852002,9.440633,10.268014,-4.807754,12.835009,-8.094083,17.818998,-24.885443,25.368007,-51.878159
2.737995,20.924967,2.737005,16.284641,2.735996,15.930667,2.735999,10.672755,2.735997,8.893643,2.735997,12.112745,2.735998,17.894304,2.735999,19.151787,2.736001,18.974484,7.903999,14.786006,7.904003,9.263924,10.336009,-5.041003,12.919999,-8.359194,17.937008,-25.258106,25.536007,-52.346088
2.755999,20.930027,2.755,16.249887,2.754001,15.922312,2.754004,10.658785,2.754003,8.883429,2.754002,12.103119,2.753999,17.857462,2.753994,19.145693,2.753999,18.959747,7.956001,14.604516,7.956002,9.063436,10.404008,-5.262913,13.005,-8.638714,18.055001,-25.643513,25.704002,-52.804947
2.773993,20.935087,2.773004,16.267944,2.771999,15.963059,2.771994,10.660338,2.772004,8.893126,2.771996,12.11945,2.771997,17.873081,2.771992,19.152803,2.771992,18.958223,8.008003,14.413545,8.008001,8.894311,10.472009,-5.4951,13.089996,-8.916473,18.173006,-26.015085,25.872004,-53.257843
2.791992,20.919908,2.791001,16.259428,2.790002,15.926405,2.789996,10.646541,2.790005,8.902648,2.789997,12.112058,2.789993,17.8685,2.789995,19.157543,2.79,18.993284,8.060001,14.213424,8.059997,8.706882,10.540011,-5.692214,13.175001,-9.188162,18.291002,-26.391525,26.040004,-53.73066
2.809992,20.919065,2.809009,16.257723,2.808004,15.915321,2.80801,10.64637,2.808003,8.896413,2.808009,12.118075,2.808004,17.862557,2.808006,19.134008,2.808007,18.962118,8.112,14.026571,8.112003,8.513599,10.608006,-5.929747,13.26,-9.460129,18.409005,-26.766655,26.208008,-54.178524
2.82799,20.935595,2.827003,16.280041,2.825998,15.942431,2.825996,10.652059,2.826005,8.906802,2.826005,12.117388,2.825993,17.898888,2.825994,19.15077,2.826,18.950432,8.163996,13.825769,8.164,8.336181,10.676008,-6.154998,13.345006,-9.741993,18.527003,-27.151169,26.376005,-54.637131
2.845995,20.928679,2.844996,16.267094,2.844,15.911912,2.844004,10.653612,2.843997,8.905071,2.844001,12.116872,2.844,17.848125,2.843995,19.132994,2.843994,18.963304,8.215999,13.636473,8.215996,8.155628,10.74401,-6.389526,13.429997,-10.016318,18.645001,-27.532471,26.544009,-55.120785
2.863987,20.909449,2.863001,16.279871,2.862004,15.939874,2.861995,10.670168,2.862002,8.918055,2.862003,12.129765,2.861994,17.879364,2.861994,19.13875,2.861996,18.960764,8.268001,13.451555,8.268,7.987032,10.812006,-6.60084,13.514999,-10.295028,18.762999,-27.912111,26.712005,-55.581333
2.881999,20.929184,2.881005,16.283958,2.879999,15.924189,2.88,10.656026,2.880001,8.909572,2.880001,12.106558,2.879996,17.855085,2.88,19.12385,2.879999,18.971434,8.320003,13.254902,8.319997,7.775563,10.88001,-6.834458,13.600001,-10.564782,18.881009,-28.303087,26.880001,-56.049725
